0,1000.0
1,987.0
2,964.0
3,952.0
4,945.0
5,937.0
6,927.0
7,920.0
8,915.0
9,912.0
10,907.0
11,904.0
12,897.0
13,894.0
14,893.0
15,892.0
16,890.0
17,887.0
18,886.0
19,881.0
20,876.0
21,871.0
22,869.0
23,863.0
24,862.0
25,861.0
26,858.0
27,856.0
28,856.0
29,854.0
30,852.0
31,851.0
32,851.0
33,849.0
34,848.0
35,845.0
36,845.0
37,845.0
38,845.0
