0,1000.0,1000.0,1000.0
1,946.0,933.0,956.0
2,899.0,886.0,909.0
3,864.0,844.0,878.0
4,831.0,814.0,843.0
5,805.0,787.0,817.0
6,785.0,777.0,798.0
7,766.0,755.0,782.0
8,757.0,743.0,774.0
9,744.0,732.0,762.0
10,734.0,724.0,744.0
11,726.0,718.0,735.0
12,719.0,713.0,728.0
13,715.0,709.0,721.0
14,711.0,706.0,718.0
15,705.0,700.0,712.0
16,704.0,696.0,711.0
17,699.0,692.0,705.0
18,699.0,688.0,703.0
19,695.0,684.0,702.0
20,692.0,682.0,699.0
21,691.0,680.0,699.0
22,689.0,676.0,698.0
23,687.0,675.0,697.0
24,686.0,675.0,695.0
25,686.0,675.0,695.0
26,686.0,674.0,695.0
27,685.0,673.0,693.0
28,682.0,672.0,692.0
29,682.0,672.0,691.0
30,682.0,671.0,690.0
31,682.0,669.0,689.0
32,682.0,669.0,689.0
33,682.0,668.0,689.0
34,681.0,668.0,689.0
35,680.0,665.0,688.0
36,680.0,665.0,688.0
37,679.0,665.0,688.0
38,679.0,664.0,688.0
