0,9.651692307692308,34.140625
1,9.622153846153847,33.931275
2,9.596307692307692,33.779625
3,9.568,33.611475
4,9.554461538461538,33.49765
5,9.540307692307692,33.3907
6,9.526769230769231,33.29885
7,9.52,33.244825
8,9.513846153846155,33.2021
9,9.508923076923077,33.14885
10,9.505230769230769,33.11065
11,9.500307692307691,33.07755
12,9.492923076923077,33.02795
13,9.492923076923077,33.019175
14,9.491076923076923,33.004525
15,9.483692307692309,32.982875
16,9.483692307692309,32.9728
17,9.480615384615385,32.949475
18,9.480615384615385,32.941825
19,9.48246153846154,32.92565
20,9.48123076923077,32.91025
21,9.480615384615385,32.901725
22,9.478769230769231,32.890425
23,9.478153846153846,32.874475
24,9.481846153846154,32.868025
25,9.481846153846154,32.86125
26,9.48246153846154,32.859425
27,9.483692307692309,32.8559
28,9.484307692307691,32.8545
29,9.484923076923076,32.852375
30,9.48676923076923,32.85125
31,9.487384615384615,32.8454
32,9.489846153846154,32.839825
33,9.490461538461538,32.83885
34,9.489230769230769,32.8342
35,9.489230769230769,32.8325
36,9.490461538461538,32.829325
37,9.491692307692308,32.82475
38,9.491076923076923,32.8244
