0,1000.0,1000.0,1000.0
1,951.0,951.0,954.0
2,915.0,910.0,924.0
3,885.0,873.0,893.0
4,859.0,847.0,871.0
5,839.0,830.0,848.0
6,823.0,809.0,830.0
7,808.0,797.0,817.0
8,798.0,783.0,808.0
9,786.0,772.0,796.0
10,779.0,766.0,786.0
11,772.0,758.0,781.0
12,767.0,752.0,774.0
13,762.0,749.0,769.0
14,757.0,741.0,766.0
15,754.0,737.0,766.0
16,753.0,734.0,762.0
17,750.0,730.0,759.0
18,748.0,728.0,758.0
19,746.0,726.0,758.0
20,743.0,725.0,755.0
21,743.0,725.0,753.0
22,742.0,724.0,753.0
23,740.0,722.0,753.0
24,739.0,721.0,752.0
25,739.0,721.0,752.0
26,739.0,721.0,752.0
27,739.0,721.0,752.0
28,738.0,721.0,751.0
29,737.0,719.0,751.0
30,737.0,718.0,751.0
31,736.0,718.0,751.0
32,736.0,718.0,751.0
33,736.0,718.0,751.0
34,736.0,718.0,751.0
35,736.0,718.0,751.0
36,736.0,718.0,751.0
37,736.0,718.0,751.0
38,735.0,717.0,751.0
