0,48.31952938963702,48.122460535112175,48.41991925174627
1,48.38251608526953,48.22739737245965,48.47788463283582
2,48.411621846648025,48.290602287072105,48.5158233237977
3,48.44089114941182,48.35053864770281,48.56688064278234
4,48.459406602677774,48.37545857147978,48.56974284771557
5,48.475778512380614,48.37761429202515,48.581720596943505
6,48.4998099539318,48.415100144817856,48.620875278292296
7,48.518831604088845,48.43510084359475,48.66010564439115
8,48.54492046197134,48.453047272056594,48.70454232688157
9,48.57076033986245,48.48760344782161,48.732562016781664
10,48.60425053327751,48.50192486682064,48.78960863892654
11,48.62170534133648,48.48989480731107,48.822633140861285
12,48.63589278088984,48.50333086372397,48.83459960655161
13,48.63710081913325,48.4878740154185,48.864058624179386
14,48.641287850488055,48.46233014253172,48.85563050299189
15,48.64518891793832,48.47889394729576,48.85646665176098
16,48.65754269309707,48.4905088529117,48.88226188086286
17,48.671725426755714,48.51520758106028,48.88126107907818
18,48.677640841534014,48.50746874347769,48.910388224284596
19,48.690684309278936,48.52739404421439,48.89975393201059
20,48.69392234175142,48.53278621994865,48.91209963798658
21,48.70500555812215,48.55601207340617,48.905500204341855
22,48.70836096806126,48.559034389103935,48.92713218754564
23,48.704723601027915,48.542596169627075,48.93842979034346
24,48.70356040827608,48.54058444790023,48.94382607219294
25,48.7070465743545,48.562807450158765,48.94765599733103
26,48.72630305810462,48.57739226236818,48.9704550635983
27,48.73324055310237,48.59721304536411,48.973353980108875
28,48.73317179528202,48.595552631683304,48.96738429255804
29,48.729371219246374,48.58371318688888,48.953149267467104
30,48.72339415110922,48.5819148784285,48.946636893816034
31,48.73531692005444,48.595446723011456,48.95829788734802
32,48.74141591905207,48.613807248373426,48.96347169821807
33,48.730501935776985,48.60037416030216,48.96026637300684
34,48.72930300350193,48.60505298712271,48.95677886485176
35,48.72523670400989,48.58988923750539,48.95376375353344
36,48.72850440045964,48.59759325600984,48.97035916796661
37,48.727520386136035,48.59118548905099,48.97208282527409
38,48.72789936753915,48.586482621534834,48.97701516832506
