0,1000.0
1,951.0
2,915.0
3,889.0
4,861.0
5,841.0
6,822.0
7,804.0
8,791.0
9,781.0
10,773.0
11,767.0
12,763.0
13,759.0
14,757.0
15,754.0
16,753.0
17,749.0
18,747.0
19,744.0
20,741.0
21,741.0
22,741.0
23,740.0
24,739.0
25,739.0
26,739.0
27,739.0
28,738.0
29,737.0
30,737.0
31,737.0
32,737.0
33,737.0
34,737.0
35,737.0
36,737.0
37,737.0
38,737.0
