0,47.95849971056072
1,48.04173528612819
2,48.118686992077755
3,48.19906975633052
4,48.252992498617886
5,48.34818659984265
6,48.43490543436447
7,48.49968816697897
8,48.55751893495049
9,48.56689463734298
10,48.6079212610606
11,48.63550797099936
12,48.64237819497612
13,48.646344954242124
14,48.662270547896725
15,48.66706748504233
16,48.681888899063466
17,48.68820477668098
18,48.70690094287891
19,48.71962119687538
20,48.737510999976806
21,48.75821797305489
22,48.76346700124739
23,48.7680002962101
24,48.77628702966203
25,48.79710456280975
26,48.803880792083355
27,48.809778459303494
28,48.820385832712745
29,48.81862863398718
30,48.82710522027634
31,48.82209533569252
32,48.82448965425534
33,48.824735360153916
34,48.834224313535564
35,48.84603215784079
36,48.83593082915821
37,48.84377060711204
38,48.84906725616781
