0,17.571692307692306,62.361
1,17.536,62.18605
2,17.488615384615386,61.9648
3,17.454153846153847,61.807725
4,17.416,61.618325
5,17.39323076923077,61.495825
6,17.36,61.337925
7,17.339692307692307,61.2322
8,17.312,61.109825
9,17.295384615384616,61.035725
10,17.28123076923077,60.970925
11,17.265846153846155,60.91075
12,17.25292307692308,60.83285
13,17.244923076923076,60.79175
14,17.22646153846154,60.704425
15,17.211692307692307,60.637975
16,17.19876923076923,60.583925
17,17.195076923076922,60.562925
18,17.185846153846153,60.52315
19,17.177846153846154,60.491125
20,17.168,60.453875
21,17.161846153846152,60.4299
22,17.150153846153845,60.371475
23,17.148923076923076,60.361975
24,17.146461538461537,60.350775
25,17.144615384615385,60.33765
26,17.136,60.291875
27,17.12676923076923,60.249875
28,17.120615384615384,60.220025
29,17.12,60.216275
30,17.117538461538462,60.2029
31,17.112,60.18055
32,17.108307692307694,60.1651
33,17.107076923076924,60.1566
34,17.103384615384616,60.138725
35,17.09846153846154,60.118225
36,17.09169230769231,60.089025
37,17.085538461538462,60.062875
38,17.084307692307693,60.05625
