0,48.17091492169453
1,48.21433602535084
2,48.29153995163391
3,48.43121686673466
4,48.55108475180963
5,48.61607275873614
6,48.67522509857021
7,48.7292178917223
8,48.77160880671688
9,48.87691883833901
10,48.95051031103297
11,48.96942846746716
12,49.02008088272395
13,49.06194159969086
14,49.08694778721069
15,49.05348029229246
16,49.066906970479906
17,49.09019178375647
18,49.11429390905176
19,49.13309491491039
20,49.15111496593575
21,49.19110024479925
22,49.22824937190934
23,49.27355566302971
24,49.306053870890416
25,49.33603210020414
26,49.35468585145545
27,49.39956927340873
28,49.430567410245644
29,49.39874932775906
30,49.40675610039521
31,49.40121363303769
32,49.3957385112895
33,49.429868994699156
34,49.45793897621018
35,49.46191013728562
36,49.49689381755155
37,49.500292685093896
38,49.51866938704986
