0,48.64872184830573
1,48.729859150680944
2,48.83773397544059
3,48.951922335220665
4,48.99682962326008
5,49.06929744937459
6,49.12101826529044
7,49.148584151953024
8,49.19484654850409
9,49.27687224242652
10,49.309433783801566
11,49.378409702595945
12,49.40667665031843
13,49.45605954543402
14,49.50413023412381
15,49.54950125563657
16,49.55069787086527
17,49.59618005196867
18,49.6286783782834
19,49.644393668409855
20,49.699844214929406
21,49.7110883346961
22,49.74591745863119
23,49.74858411146897
24,49.746488921718445
25,49.76747791939671
26,49.7742676525061
27,49.78294241587604
28,49.82559451548607
29,49.8346042773832
30,49.85106806823411
31,49.857972250903465
32,49.87729752722432
33,49.87935008238941
34,49.89847783226004
35,49.90275745594149
36,49.90272383747679
37,49.914800787782546
38,49.92384231362552
