0,48.462780195404804
1,48.5355035928836
2,48.589184764926244
3,48.64696311112019
4,48.66790680985673
5,48.70209713825979
6,48.75417580021685
7,48.785321210138925
8,48.81032597309352
9,48.82933420396669
10,48.85902154802096
11,48.89662623430016
12,48.93326453534728
13,48.99484287647759
14,49.050939112350264
15,49.069086019436064
16,49.07551268881193
17,49.076294049681394
18,49.11001135302956
19,49.13305989742126
20,49.142441840013376
21,49.17906327425428
22,49.168639247424764
23,49.17419621234499
24,49.18095957193976
25,49.18514965515336
26,49.21070137815459
27,49.197596112989345
28,49.202567310435555
29,49.215015113887695
30,49.21851396978929
31,49.22650027024353
32,49.23412188526619
33,49.2261940307982
34,49.22387622005686
35,49.22420808940948
36,49.236713810701914
37,49.22285066524658
38,49.21607535997418
