0,0.0,2937.4,1.8076307692307692,142306.2,3.5576550000000005,0.04087803066103831,45.99694004210472,1.7969230769230768,1.7969230769230768,28299.2,141496.0,141496.0,0.70748,3.5374,3.5374,0.008173319823401519,0.040866599117007595,0.040866599117007595,9.196815398944086,45.984076994720425,45.984076994720425
0,0.2,907.2,0.5582769230769231,120140.6,3.003515,0.04119415778972978,55.37467918318062,0.5526153846153846,0.5526153846153846,23867.2,119336.0,119336.0,0.59668,2.9834,2.9834,0.008216897540786892,0.04108448770393446,0.04108448770393446,11.045451336198436,55.227256680992184,55.227256680992184
0,0.4,1665.4,1.0248615384615385,131748.8,3.2937199999999995,0.041048170687946146,50.039226488128264,1.0473846153846154,1.0473846153846154,26817.0,134085.0,134085.0,0.670425,3.352125,3.352125,0.00826475177722916,0.0413237588861458,0.0413237588861458,10.075035723099186,50.375178615495926,50.375178615495926
0,0.6,659.2,0.40566153846153846,73898.0,1.8474499999999998,0.041059440704526745,48.193030049358605,0.408,0.408,14841.2,74206.0,74206.0,0.37103,1.85515,1.85515,0.008272726166036309,0.04136363083018155,0.04136363083018155,9.710013918088958,48.55006959044479,48.55006959044479
0,0.8,1534.2000000000003,0.9441230769230771,161120.6,4.028015,0.04112883870500757,52.38874508560298,0.9378461538461539,0.9378461538461539,32103.2,160516.0,160516.0,0.8025800000000001,4.0129,4.0129,0.008150367080566982,0.04075183540283491,0.04075183540283491,10.381705800167088,51.90852900083544,51.90852900083544
0,1.0,1793.7999999999997,1.1038769230769232,102252.4,2.55631,0.04114169379232412,45.503459282586256,1.0836923076923077,1.0836923076923077,20089.2,100446.0,100446.0,0.5022300000000001,2.51115,2.51115,0.008216006701419011,0.041080033507095055,0.041080033507095055,9.087052377829584,45.435261889147924,45.435261889147924
0,1.2,900.5999999999999,0.5542153846153847,95477.80000000002,2.386945,0.04125275178163733,48.95481885453969,0.5526153846153846,0.5526153846153846,19063.4,95317.0,95317.0,0.47658500000000004,2.382925,2.382925,0.008236472954072383,0.04118236477036192,0.04118236477036192,9.774258056802175,48.871290284010875,48.871290284010875
0,1.4,909.6,0.5597538461538462,143725.8,3.593145,0.041079509577279565,42.556705785908036,0.5686153846153846,0.5686153846153846,29102.4,145512.0,145512.0,0.72756,3.6378,3.6378,0.008177453527767688,0.04088726763883844,0.04088726763883844,8.47151018695758,42.3575509347879,42.3575509347879
1,0.0,2819.2000000000003,1.7348923076923077,136127.2,3.40318,0.04091661852526577,46.040360031975105,1.7224615384615385,1.7224615384615385,27015.8,135079.0,135079.0,0.675395,3.376975,3.376975,0.008167256297546898,0.04083628148773449,0.04083628148773449,9.189992574295523,45.94996287147762,45.94996287147762
1,0.2,882.8000000000001,0.5432615384615386,114935.8,2.8733950000000004,0.041266148813795575,55.47145212564642,0.5335384615384615,0.5335384615384615,22616.2,113081.0,113081.0,0.5654049999999999,2.827025,2.827025,0.008212933316134343,0.04106466658067171,0.04106466658067171,11.040122481814148,55.200612409070736,55.200612409070736
1,0.4,1598.6,0.9837538461538462,125368.6,3.1342149999999998,0.041026102937557124,50.0123250905436,1.0061538461538462,1.0061538461538462,25517.0,127585.0,127585.0,0.637925,3.189625,3.189625,0.008274360801162743,0.041371804005813716,0.041371804005813716,10.086749475914086,50.433747379570434,50.433747379570434
1,0.6,632.8000000000001,0.3894153846153846,70730.8,1.7682699999999998,0.041141788922907534,48.289685290999515,0.39384615384615385,0.39384615384615385,14267.4,71337.0,71337.0,0.35668500000000003,1.783425,1.783425,0.008300511072946873,0.041502555364734364,0.041502555364734364,9.742626122022651,48.713130610113254,48.713130610113254
1,0.8,1473.8,0.9069538461538462,152944.8,3.82362,0.04127358897598779,52.573123864246476,0.8873846153846154,0.8873846153846154,29944.2,149721.0,149721.0,0.748605,3.743025,3.743025,0.008197275339076372,0.04098637669538186,0.04098637669538186,10.441456205839467,52.20728102919733,52.20728102919733
1,1.0,1732.1999999999998,1.0659692307692308,98411.2,2.46028,0.041219536353185635,45.589554566278125,1.0473846153846154,1.0473846153846154,19352.4,96762.0,96762.0,0.48380999999999996,2.41905,2.41905,0.008234007674414396,0.041170038372071976,0.041170038372071976,9.10696178034172,45.5348089017086,45.5348089017086
1,1.2,880.1999999999999,0.5416615384615384,92047.2,2.3011800000000004,0.04123002472903138,48.92784856297437,0.5372307692307692,0.5372307692307692,18190.0,90950.0,90950.0,0.45475000000000004,2.27375,2.27375,0.008253413444099734,0.041267067220498665,0.041267067220498665,9.794361409543,48.971807047715004,48.971807047715004
1,1.4,880.3999999999999,0.5417846153846154,136141.6,3.40354,0.04109852733562647,42.57640741221772,0.5556923076923077,0.5556923076923077,28038.6,140193.0,140193.0,0.700965,3.504825,3.504825,0.008183848564395337,0.04091924282197668,0.04091924282197668,8.47813518552873,42.39067592764365,42.39067592764365
2,0.0,2710.2000000000003,1.6678153846153847,130241.4,3.256035,0.04101200410845677,46.14769017679785,1.672,1.672,26136.0,130680.0,130680.0,0.6534,3.267,3.267,0.008159733999394405,0.04079866999697202,0.04079866999697202,9.181528304087204,45.907641520436016,45.907641520436016
