0,1850,19,0.050556250000000004,0.11534398876431802,1.0
1,6,670,0.090775,0.12109358932349037,1.0
2,1658,415,0.21633125,0.08791365932474157,1.0
3,1326,15,0.17493124999999998,0.09639149030419267,1.0
4,262,244,0.1482375,0.11135261161600475,1.0
5,598,926,0.07239999999999999,0.08603162255445519,1.0
6,1594,828,0.16159375,0.09887655489078367,1.0
7,835,347,0.2816375,0.0766713609058816,1.0
8,300,847,0.2404125,0.09540713204953535,1.0
9,773,264,0.08425,0.10485401700605727,1.0
10,286,236,0.26609374999999996,0.09167157815198151,1.0
11,45,307,0.08473125000000001,0.1261055281947351,1.0
12,1654,201,0.20429375,0.08760382952906416,1.0
13,256,494,0.25074375,0.11846568230841426,1.0
14,341,520,0.1952625,0.12807302821731573,1.0
15,264,191,0.245425,0.10746456253464057,1.0
16,740,164,0.09955,0.13551850684651823,1.0
17,509,146,0.3095125,0.06137864588223596,1.0
18,660,655,0.16830625000000002,0.11331611750741932,1.0
19,1404,542,0.10775625,0.06738870550476464,1.0
20,311,177,0.09459375,0.08120468446168637,1.0
21,1628,458,0.23210000000000003,0.07554208260990328,1.0
22,1166,681,0.0861875,0.15400910260126194,1.0
23,1663,193,0.19705625,0.08721191301750243,1.0
24,1166,219,0.2181375,0.06306386566765791,1.0
25,914,0,0.0492,0.13194038622204446,1.0
26,478,248,0.12438750000000001,0.10205561734946565,1.0
27,1603,139,0.162,0.09583127673889781,1.0
28,952,817,0.16918750000000002,0.10927998109930973,1.0
29,216,192,0.31648125000000005,0.09469712713984203,1.0
30,756,164,0.09278125,0.07880564347695537,1.0
31,1396,455,0.31090625,0.057254098104038656,1.0
32,943,719,0.2571625,0.10398169839915325,1.0
33,731,707,0.17543124999999998,0.10096202193106721,1.0
34,1785,243,0.055856249999999996,0.11100640793756697,1.0
35,1370,683,0.15600624999999999,0.12219428442663999,1.0
36,708,449,0.2303625,0.0910815600002511,1.0
37,10,0,0.01419375,0.07831286793285541,1.0
38,238,11,0.16357500000000003,0.11306970966112928,1.0
39,701,697,0.09141875000000001,0.12124685428405847,1.0
40,987,739,0.12054375,0.0858401609450542,1.0
41,449,1,0.0234875,0.0361188594098891,1.0
42,706,204,0.13108125,0.09036930489618739,1.0
43,570,117,0.23396250000000002,0.08398073492751448,1.0
44,1096,912,0.09919375000000001,0.07561460282444515,1.0
45,871,366,0.19413750000000002,0.09599871621965061,1.0
46,274,862,0.060531249999999995,0.14158835252149216,1.0
47,450,902,0.175125,0.09270970612882945,1.0
48,1594,11,0.16119375,0.12000825478809508,1.0
49,210,692,0.23039375,0.10296841653371001,1.0
50,1735,624,0.1201125,0.11003742466284505,1.0
51,439,370,0.1335,0.11455591568877779,1.0
52,1474,82,0.16661874999999998,0.11294580745800657,1.0
53,1163,570,0.108375,0.11576240248022412,1.0
54,365,444,0.18405,0.07197932080831425,1.0
55,1179,350,0.21740625,0.10840675170422942,1.0
56,447,663,0.19266875,0.12475302701578131,1.0
57,647,332,0.2002625,0.10634201268762956,1.0
58,194,303,0.1796375,0.11891289454600404,1.0
59,900,23,0.16530625000000002,0.12736420964497908,1.0
60,1411,448,0.19423125,0.10552643869983912,1.0
61,1177,677,0.2380125,0.11259500256682874,1.0
62,957,226,0.11214375,0.13389367126089388,1.0
63,1190,458,0.1514125,0.1017671757476157,1.0
64,1180,221,0.18160625,0.11884442504671057,1.0
65,1411,224,0.22771249999999998,0.09150994489548189,1.0
66,1639,458,0.12858124999999998,0.11143804197752848,1.0
67,1137,152,0.15095625000000001,0.1383632586352207,1.0
68,471,5,0.05346875,0.12226756012218165,1.0
69,960,921,0.0623875,0.09005423499757925,1.0
70,1175,924,0.08596250000000001,0.08446460819359455,1.0
71,440,820,0.19718750000000002,0.08673654843186906,1.0
72,1117,743,0.2593,0.09158510028935794,1.0
73,1634,288,0.09025625,0.08115173863322266,1.0
74,1714,681,0.2375875,0.07852162734232901,1.0
75,1817,727,0.0639625,0.12005782984596403,1.0
76,715,714,0.18355,0.10259581078576584,1.0
77,738,256,0.17083125,0.08786875521229771,1.0
78,1349,173,0.13351875,0.06700533232189786,1.0
79,475,235,0.1899,0.06283795278142573,1.0
80,939,452,0.1846875,0.10059150640747234,1.0
81,1835,747,0.045331250000000003,0.09944322095268039,1.0
82,43,8,0.0106625,0.07046601256073948,1.0
83,493,231,0.24280000000000002,0.07555347063715072,1.0
84,52,925,0.03375625,0.0978470355897641,1.0
85,245,926,0.12798125,0.10477411204888695,1.0
86,1807,463,0.21310625,0.09075909715243598,1.0
87,1797,226,0.1726125,0.13097073283706878,1.0
88,461,442,0.15321249999999997,0.12838406349149012,1.0
89,237,206,0.21710000000000002,0.0939244846003212,1.0
90,948,433,0.22349375000000002,0.07006541339350686,1.0
91,504,415,0.17025,0.12449238153747028,1.0
92,1819,27,0.03334375,0.07535211742027435,1.0
93,1702,48,0.16119375000000002,0.09519735216792721,1.0
94,582,121,0.09581250000000001,0.08308704831708362,1.0
95,502,368,0.17399375,0.07227741064132451,1.0
96,214,635,0.16969374999999998,0.10590565316757157,1.0
97,723,300,0.15813125,0.11971028670177425,1.0
98,432,855,0.10392499999999999,0.14124159059534036,1.0
99,830,189,0.285125,0.0898915663378403,1.0
100,1406,161,0.22716874999999997,0.09711830348528687,1.0
101,1733,746,0.0718125,0.12034742211643118,1.0
102,1844,476,0.10215625,0.09567186720613276,1.0
103,1668,618,0.259625,0.1295576745924638,1.0
104,1008,822,0.14181875,0.11458007564158024,1.0
105,1089,893,0.13980625000000002,0.07663192348937736,1.0
106,1817,475,0.12252499999999998,0.09076028431166343,1.0
107,724,219,0.14969375000000001,0.10023124183092016,1.0
108,1657,280,0.33580625,0.10249597836206736,1.0
109,1628,205,0.120725,0.1324411370628801,1.0
110,680,340,0.2241125,0.017390422648175866,1.0
111,942,425,0.23003125000000002,0.11457946546406778,1.0
112,1154,504,0.1729125,0.08001899847551261,1.0
113,349,78,0.20163124999999998,0.07845490423848261,1.0
114,170,538,0.10265,0.10512623220196256,1.0
115,1493,23,0.11020625,0.05939049957477843,1.0
116,1627,676,0.23112500000000002,0.0936827662919834,1.0
117,0,217,0.16498125000000002,0.08014803161426602,1.0
118,717,913,0.088675,0.08050196299366433,1.0
119,901,714,0.276875,0.09913825369952145,1.0
120,998,167,0.08806875000000002,0.11703628110024242,1.0
121,486,492,0.27539375000000005,0.08110526501551579,1.0
122,944,208,0.21441875,0.1263185990546692,1.0
123,645,189,0.13584375,0.10301624143747248,1.0
124,113,875,0.18664375000000002,0.10410858210495876,1.0
