0,1000.0,1000.0,1000.0
1,935.0,933.0,933.0
2,880.0,881.0,881.0
3,835.0,834.0,834.0
4,790.0,789.0,789.0
5,750.0,750.0,750.0
6,720.0,719.0,719.0
7,685.0,684.0,684.0
8,655.0,656.0,656.0
9,635.0,636.0,636.0
10,625.0,624.0,624.0
11,610.0,609.0,609.0
12,600.0,598.0,598.0
13,590.0,591.0,591.0
14,580.0,581.0,581.0
15,575.0,576.0,576.0
16,570.0,569.0,569.0
17,560.0,562.0,562.0
18,555.0,555.0,555.0
19,550.0,549.0,549.0
20,545.0,546.0,546.0
21,540.0,541.0,541.0
22,535.0,534.0,534.0
23,530.0,529.0,529.0
24,525.0,525.0,525.0
25,525.0,524.0,524.0
26,520.0,522.0,522.0
27,515.0,517.0,517.0
28,515.0,515.0,515.0
29,515.0,513.0,513.0
30,510.0,510.0,510.0
31,505.0,506.0,506.0
32,505.0,506.0,506.0
33,505.0,503.0,503.0
34,500.0,500.0,500.0
35,495.0,496.0,496.0
36,495.0,496.0,496.0
37,495.0,493.0,493.0
38,495.0,493.0,493.0
