0,48.43278786554566,48.29371096849335,48.6775199250054
1,48.502594309546566,48.37088616932215,48.769549807689096
2,48.534244828474954,48.367531759520126,48.84154748847575
3,48.642281354384444,48.38986048198677,48.92033341796025
4,48.74615319433377,48.47542382948653,49.082788067287495
5,48.81455875126732,48.55698694825415,49.19893088329917
6,48.8788326603472,48.615217464431176,49.24766735435872
7,48.95496891551118,48.707475392401754,49.3373340185692
8,49.036496414158705,48.73550306960597,49.439843995466696
9,49.096297961010464,48.799956433270744,49.50577598534844
10,49.14592685575215,48.865537024943265,49.5070113922229
11,49.21744997559252,48.86380550470291,49.58729172189746
12,49.2595732874325,48.945655167462846,49.674048529262016
13,49.29098149650104,48.95160293619047,49.68347559615123
14,49.33536853200383,48.96438963515165,49.81396608078183
15,49.36418180538001,49.01592910764228,49.856842670745436
16,49.393534283371416,49.10484640588418,49.850927861897226
17,49.43821236843968,49.15411200848887,49.88546806937866
18,49.48583952520266,49.22352622063327,49.91528985106863
19,49.508275623231896,49.19708729882532,49.98765001280755
20,49.54595802425493,49.24085533190838,50.033553305568105
21,49.56145812400801,49.308550704026096,50.01283743914342
22,49.55183861885901,49.3343653883481,50.00961409936323
23,49.557553723733726,49.35568961713137,50.03367306325598
24,49.57966631019916,49.369068298810284,50.01805655863383
25,49.619251607032865,49.400975416940874,50.04442277385327
26,49.66166462004502,49.39655422647349,50.110529960566765
27,49.68572645817463,49.44689582168429,50.08216557344824
28,49.72358608322942,49.470832525731986,50.10392554879091
29,49.734265349137075,49.478639230922205,50.12066334782981
30,49.75126030387261,49.508128213822005,50.14248056248276
31,49.75445901138861,49.491338502379634,50.169563733625836
32,49.7665312277957,49.499207214773534,50.165932728299055
33,49.78813883421568,49.514582706584484,50.179472246892765
34,49.82054340804002,49.53920253322376,50.179133529858234
35,49.839113261924346,49.55444756050768,50.14014150749677
36,49.85245019704671,49.560137148371005,50.19540104795717
37,49.867834888211206,49.55140985241982,50.199105187757354
38,49.85617224194924,49.578582725783036,50.16756300950563
