0,14.335384615384616,50.253775
1,14.283076923076923,50.056625
2,14.234461538461538,49.899075
3,14.216615384615384,49.778675
4,14.194461538461539,49.70275
5,14.165538461538462,49.567075
6,14.142153846153846,49.478975
7,14.110153846153846,49.348975
8,14.09476923076923,49.264
9,14.070769230769232,49.174875
10,14.053538461538462,49.103525
11,14.034461538461539,49.050825
12,14.023384615384616,48.989525
13,14.012307692307692,48.953925
14,13.995692307692307,48.913775
15,13.98276923076923,48.87195
16,13.96923076923077,48.8237
17,13.955692307692308,48.757525
18,13.949538461538461,48.73375
19,13.941538461538462,48.696025
20,13.932923076923077,48.648625
21,13.922461538461539,48.6171
22,13.907692307692308,48.57555
23,13.897846153846153,48.5481
24,13.892307692307693,48.52455
25,13.88923076923077,48.505825
26,13.882461538461538,48.4861
27,13.879384615384616,48.469425
28,13.875692307692308,48.46535
29,13.868307692307692,48.435025
30,13.862153846153847,48.415475
31,13.860307692307693,48.4014
32,13.859076923076923,48.3896
33,13.853538461538461,48.373025
34,13.85476923076923,48.363575
35,13.851076923076922,48.352
36,13.849230769230768,48.3335
37,13.849230769230768,48.325525
38,13.848,48.320375
