0,48.282407545284855
1,48.30578574749936
2,48.344862231168065
3,48.52474892015711
4,48.547715468977785
5,48.61858704828041
6,48.62824243448921
7,48.699806260155974
8,48.79080676841642
9,48.82158129281569
10,48.83638467845626
11,48.90189849580297
12,48.98700600744922
13,49.00859713539688
14,49.07651842982956
15,49.13033809189503
16,49.21442301494848
17,49.22209820209851
18,49.22566438882914
19,49.23813985668727
20,49.27550709655933
21,49.297620272998806
22,49.31322937404469
23,49.30948874285738
24,49.32106103587739
25,49.34729771555346
26,49.36056310942851
27,49.365069366916394
28,49.41661703837407
29,49.427341286503676
30,49.425914085462445
31,49.43728578167583
32,49.454216604838564
33,49.46920109821411
34,49.472403172827796
35,49.47534913487177
36,49.470960780034794
37,49.472336004283406
38,49.472336004283406
