0,1000.0,1000.0,1000.0
1,949.0,947.0,951.0
2,911.0,908.0,913.0
3,876.0,871.0,880.0
4,853.0,843.0,863.0
5,828.0,821.0,841.0
6,815.0,803.0,827.0
7,801.0,788.0,811.0
8,789.0,775.0,802.0
9,776.0,768.0,791.0
10,769.0,756.0,785.0
11,760.0,747.0,778.0
12,755.0,741.0,774.0
13,751.0,739.0,769.0
14,746.0,732.0,764.0
15,742.0,726.0,758.0
16,737.0,721.0,755.0
17,734.0,718.0,751.0
18,733.0,717.0,749.0
19,730.0,713.0,746.0
20,728.0,712.0,745.0
21,727.0,711.0,743.0
22,724.0,711.0,740.0
23,724.0,710.0,740.0
24,723.0,709.0,740.0
25,723.0,709.0,740.0
26,722.0,708.0,738.0
27,720.0,707.0,738.0
28,720.0,707.0,738.0
29,718.0,707.0,738.0
30,718.0,705.0,738.0
31,718.0,705.0,738.0
32,718.0,704.0,738.0
33,717.0,704.0,737.0
34,717.0,703.0,736.0
35,717.0,703.0,736.0
36,717.0,703.0,736.0
37,717.0,703.0,735.0
38,717.0,703.0,734.0
