0,0.0,5481.0,3.372923076923077,273441.0,6.836025,0.04135315105373029,46.53155689771214
0,1.0,1861.0,1.1452307692307693,252759.0,6.318975,0.04079538784025253,54.838638171420456
0,2.0,3105.0,1.9107692307692308,258832.0,6.4708,0.04112359093439587,50.13116653638429
0,3.0,1350.0,0.8307692307692308,157275.0,3.931875,0.0404572642494134,47.486232599165696
0,4.0,2950.0,1.8153846153846154,314755.0,7.868875,0.040873042256501214,52.062918844051715
0,5.0,3643.0,2.241846153846154,202844.0,5.0711,0.04080822118341746,45.134632530877255
0,6.0,1708.0,1.051076923076923,186230.0,4.65575,0.0408786028531132,48.51081470379901
0,7.0,1612.0,0.992,263320.0,6.583,0.04123430005625253,42.71706244400571
1,0.0,5436.0,3.3452307692307692,271196.0,6.7799,0.04127056791056095,46.4386323653063
1,1.0,1857.0,1.1427692307692308,251997.0,6.299925,0.040792947393855715,54.835357634967274
1,2.0,3060.0,1.883076923076923,255088.0,6.3772,0.041113198033249664,50.11849720847984
1,3.0,1340.0,0.8246153846153846,156110.0,3.90275,0.04054407999672996,47.58813154974548
1,4.0,2922.0,1.7981538461538462,311178.0,7.77945,0.041123505297980575,52.38195154340749
1,5.0,3628.0,2.2326153846153844,201875.0,5.046875,0.04080804535816362,45.13443806495859
1,6.0,1700.0,1.0461538461538462,185014.0,4.62535,0.04093908709642819,48.58259161678442
1,7.0,1604.0,0.9870769230769231,261504.0,6.5376,0.04119591584438784,42.677297957331966
2,0.0,5427.0,3.3396923076923075,270747.0,6.768675,0.04129034317354273,46.46088396527285
2,1.0,1849.0,1.137846153846154,250473.0,6.261825,0.04082725060115917,54.881469248878126
2,2.0,3025.0,1.8615384615384616,252176.0,6.3044,0.04120984250228528,50.23631036297245
2,3.0,1336.0,0.8221538461538461,155644.0,3.8911,0.04059145610530654,47.64373869356128
2,4.0,2910.0,1.7907692307692307,309645.0,7.741125,0.041186864916390925,52.462657223463964
2,5.0,3613.0,2.2233846153846155,200906.0,5.02265,0.04090708854197813,45.2439816220292
2,6.0,1680.0,1.0338461538461539,181974.0,4.54935,0.041010328224400566,48.66713377128945
2,7.0,1596.0,0.9821538461538462,259688.0,6.4922,0.04125164873209715,42.73503496853903
3,0.0,5382.0,3.312,268502.0,6.71255,0.04133181661059965,46.50755087086488
3,1.0,1847.0,1.1366153846153846,250092.0,6.2523,0.0408366594733169,54.894116995674395
3,2.0,2995.0,1.843076923076923,249680.0,6.242,0.041278961063849956,50.320568426089594
3,3.0,1320.0,0.8123076923076923,153780.0,3.8445,0.04060427839696467,47.65878870585027
3,4.0,2894.0,1.7809230769230768,307601.0,7.690025,0.04118806361475175,52.46418409134638
3,5.0,3588.0,2.208,199291.0,4.982275,0.04096389469231706,45.306810254267724
3,6.0,1670.0,1.0276923076923077,180454.0,4.51135,0.04107044798253328,48.73847814813356
3,7.0,1580.0,0.9723076923076923,256056.0,6.4014,0.0412552935340641,42.73881083554795
4,0.0,5337.0,3.284307692307692,266257.0,6.656425,0.04142104325986199,46.607950835587005
4,1.0,1831.0,1.1267692307692307,247044.0,6.1761,0.04104565608805065,55.17505781622292
4,2.0,2970.0,1.8276923076923077,247600.0,6.19,0.041275300383013754,50.31610592180759
4,3.0,1312.0,0.8073846153846154,152848.0,3.8212,0.0408349235204451,47.929505675587386
4,4.0,2878.0,1.771076923076923,305557.0,7.638925,0.041187445159740564,52.46339632094128
4,5.0,3548.0,2.1833846153846155,196707.0,4.917675,0.041011436784675157,45.35939267041097
4,6.0,1666.0,1.0252307692307692,179846.0,4.49615,0.041052897879637194,48.71765136516635
4,7.0,1562.0,0.9612307692307692,251970.0,6.29925,0.041361818130761126,42.849165997214854
5,0.0,5301.0,3.262153846153846,264461.0,6.611525,0.041564896763948936,46.76981824689164
5,1.0,1823.0,1.121846153846154,245520.0,6.138,0.041040791966502704,55.16851928783256
5,2.0,2955.0,1.8184615384615384,246352.0,6.1588,0.04129676363285895,50.34227041104488
5,3.0,1300.0,0.8,151450.0,3.78625,0.04090953612620698,48.01708133394618
5,4.0,2862.0,1.7612307692307692,303513.0,7.587825,0.04125837981180211,52.55375086343741
5,5.0,3538.0,2.177230769230769,196061.0,4.901525,0.04097140971981726,45.31512201093942
5,6.0,1664.0,1.024,179542.0,4.48855,0.041084851125092754,48.755570419666554
5,7.0,1546.0,0.9513846153846154,248338.0,6.20845,0.041547493310739494,43.04151795290751
6,0.0,5292.0,3.2566153846153845,264012.0,6.6003,0.041562870723483906,46.767538497591445
6,1.0,1817.0,1.118153846153846,244377.0,6.109425,0.04105444503084713,55.1868722315145
6,2.0,2950.0,1.8153846153846154,245936.0,6.1484,0.041350408230864805,50.40766514470758
6,3.0,1294.0,0.7963076923076923,150751.0,3.768775,0.04088147118811746,47.98414044674768
6,4.0,2846.0,1.7513846153846153,301469.0,7.536725,0.04126800932097009,52.56601665836344
6,5.0,3518.0,2.1649230769230767,194769.0,4.869225,0.04109922442726127,45.4564873948065
6,6.0,1652.0,1.0166153846153847,177718.0,4.44295,0.04116122448800021,48.846203019553165
6,7.0,1544.0,0.9501538461538461,247884.0,6.1971,0.04153215805955673,43.02563125466175
7,0.0,5274.0,3.2455384615384615,263114.0,6.57785,0.04155586482675673,46.759655294646244
7,1.0,1809.0,1.1132307692307692,242853.0,6.071325,0.041057976059692095,55.19161876840146
7,2.0,2930.0,1.803076923076923,244272.0,6.1068,0.041352596276889676,50.41033245311061
7,3.0,1288.0,0.7926153846153846,150052.0,3.7513,0.0409766315573155,48.095833797986224
7,4.0,2834.0,1.744,299936.0,7.4984,0.041250288173110515,52.54344396418895
7,5.0,3488.0,2.1464615384615384,192831.0,4.820775,0.04111504164416931,45.47398152349192
7,6.0,1650.0,1.0153846153846153,177414.0,4.43535,0.04116824211125414,48.85453086340232
7,7.0,1536.0,0.9452307692307692,246068.0,6.1517,0.04151740730507178,43.01035007128844
8,0.0,5220.0,3.212307692307692,260420.0,6.5105,0.04163563408506932,46.84941357635584
8,1.0,1805.0,1.1107692307692307,242091.0,6.052275,0.041081098213994034,55.22270040582757
8,2.0,2915.0,1.7938461538461539,243024.0,6.0756,0.04134917665546993,50.406163809103866
8,3.0,1288.0,0.7926153846153846,150052.0,3.7513,0.0409766315573155,48.095833797986224
8,4.0,2810.0,1.7292307692307691,296870.0,7.42175,0.04136915340920931,52.69485112154109
8,5.0,3468.0,2.134153846153846,191539.0,4.788475,0.0411299011447229,45.490416400524765
8,6.0,1648.0,1.0141538461538462,177110.0,4.42775,0.04113470419378781,48.81473127177718
8,7.0,1532.0,0.9427692307692308,245160.0,6.129,0.04157065178431348,43.06550919224996
9,0.0,5184.0,3.190153846153846,258624.0,6.4656,0.04163859405174652,46.852744201818375
9,1.0,1799.0,1.107076923076923,240948.0,6.0237,0.04113847986528123,55.29983490017136
9,2.0,2900.0,1.7846153846153847,241776.0,6.0444,0.041361922120438606,50.42170099864423
9,3.0,1284.0,0.7901538461538462,149586.0,3.73965,0.04099825852839103,48.12121819799352
9,4.0,2794.0,1.7193846153846153,294826.0,7.37065,0.0414970523885075,52.857765204071356
9,5.0,3428.0,2.1095384615384614,188955.0,4.723875,0.04128019072853911,45.65663940515599
9,6.0,1636.0,1.0067692307692309,175286.0,4.38215,0.041180891040325567,48.86954140220646
9,7.0,1528.0,0.9403076923076923,244252.0,6.1063,0.04161960672996155,43.116224530386866
10,0.0,5157.0,3.1735384615384614,257277.0,6.431925,0.04166384502508438,46.88115720234322
10,1.0,1795.0,1.1046153846153846,240186.0,6.00465,0.04113646348607553,55.297124410198556
10,2.0,2885.0,1.7753846153846153,240528.0,6.0132,0.041370153550322114,50.431735413756016
10,3.0,1276.0,0.7852307692307692,148654.0,3.71635,0.04114078247862849,48.28850398900016
10,4.0,2774.0,1.7070769230769232,292271.0,7.306775,0.041511006537419605,52.87553960211566
10,5.0,3413.0,2.1003076923076924,187986.0,4.69965,0.04136259897229535,45.74778441691073
10,6.0,1630.0,1.003076923076923,174374.0,4.35935,0.04120093125461003,48.893323211121775
10,7.0,1526.0,0.939076923076923,243798.0,6.09495,0.0416270364616681,43.12392143109375
11,0.0,5121.0,3.1513846153846155,255481.0,6.387025,0.04170711887020021,46.92984997024315
11,1.0,1789.0,1.100923076923077,239043.0,5.976075,0.04118856413552953,55.36715999057082
11,2.0,2880.0,1.7723076923076924,240112.0,6.0028,0.0413699074466009,50.43143540428814
11,3.0,1274.0,0.784,148421.0,3.710525,0.04121621863125821,48.3770462756975
11,4.0,2766.0,1.7021538461538461,291249.0,7.281225,0.04155052912710256,52.92588235287684
11,5.0,3378.0,2.0787692307692307,185725.0,4.643125,0.041466651277619046,45.8628681531919
11,6.0,1620.0,0.9969230769230769,172854.0,4.32135,0.041249960313037536,48.9515062066861
11,7.0,1524.0,0.9378461538461539,243344.0,6.0836,0.041635743511265026,43.132941581328566
12,0.0,5121.0,3.1513846153846155,255481.0,6.387025,0.04170711887020021,46.92984997024315
12,1.0,1779.0,1.0947692307692307,237138.0,5.92845,0.04123426417697225,55.4285916417886
12,2.0,2870.0,1.7661538461538462,239280.0,5.982,0.04140664970210192,50.47622556214139
12,3.0,1268.0,0.7803076923076923,147722.0,3.69305,0.041177405013958134,48.33148925415091
12,4.0,2766.0,1.7021538461538461,291249.0,7.281225,0.04155052912710256,52.92588235287684
12,5.0,3373.0,2.0756923076923077,185402.0,4.63505,0.04150615838775482,45.90656373331338
12,6.0,1610.0,0.9907692307692307,171334.0,4.28335,0.04125903130313384,48.9622707898428
12,7.0,1518.0,0.9341538461538461,241982.0,6.04955,0.0416375361404904,43.13479867249914
13,0.0,5103.0,3.1403076923076925,254583.0,6.364575,0.04176338714665975,46.993164383798025
13,1.0,1775.0,1.0923076923076922,236376.0,5.9094,0.04126477324182479,55.46960303197192
13,2.0,2860.0,1.76,238448.0,5.9612,0.04151961316504908,50.613932169100025
13,3.0,1264.0,0.7778461538461539,147256.0,3.6814,0.041161783822106224,48.31315406605754
13,4.0,2746.0,1.6898461538461538,288694.0,7.21735,0.041586163373709434,52.97127224280772
13,5.0,3363.0,2.0695384615384613,184756.0,4.6189,0.04149550955249961,45.894785928444946
13,6.0,1606.0,0.9883076923076923,170726.0,4.26815,0.041260166216422735,48.96361759634839
13,7.0,1516.0,0.932923076923077,241528.0,6.0382,0.04162937264113687,43.12634161827073
14,0.0,5085.0,3.129230769230769,253685.0,6.342125,0.041806897205200484,47.04212294470624
14,1.0,1773.0,1.091076923076923,235995.0,5.899875,0.04126498696338223,55.46989032423163
14,2.0,2845.0,1.7507692307692309,237200.0,5.93,0.04155342108516515,50.65514526443238
14,3.0,1262.0,0.7766153846153846,147023.0,3.675575,0.041173652255529096,48.32708449859079
14,4.0,2722.0,1.6750769230769231,285628.0,7.1407,0.04162575729863018,53.02170585836611
14,5.0,3358.0,2.0664615384615383,184433.0,4.610825,0.04148387078430434,45.881913239796155
14,6.0,1602.0,0.9858461538461538,170118.0,4.25295,0.04129276378410689,49.00230127082236
14,7.0,1514.0,0.9316923076923077,241074.0,6.02685,0.04162951850431856,43.12649272661093
