0,48.72355783396086
1,48.76551037467817
2,48.7881185070549
3,48.82641502275536
4,48.84494181627583
5,48.84742056905893
6,48.86267701880066
7,48.885108057624876
8,48.87065465079423
9,48.90001823639289
10,48.90769241101429
11,48.93793758870486
12,48.93308849091215
13,48.92286311836581
14,48.94536915400694
15,48.98146563621307
16,48.996691315421806
17,49.014773187185064
18,49.03174469414495
19,49.05696805092534
20,49.041311061048596
21,49.07276360347376
22,49.07958616390217
23,49.07571504522411
24,49.09936391292281
25,49.09809424469051
26,49.10602843509601
27,49.10917831580351
28,49.09519682031688
29,49.10990807232308
30,49.1264060863082
31,49.13127533704536
32,49.136448073505264
33,49.13231395626661
34,49.12803416435009
35,49.135165390775896
36,49.15218824337466
37,49.16374566430905
38,49.16429101187048
