0,48.52589674332625
1,48.56965400450511
2,48.73877470046117
3,48.81288033299389
4,48.885034886107455
5,48.85566284769973
6,48.892629045132246
7,48.94385317620443
8,48.998798127799255
9,49.06137416146443
10,49.081570328539584
11,49.08557356589553
12,49.14564682386335
13,49.22300400202574
14,49.248039499314864
15,49.30451185526853
16,49.35751809420691
17,49.38667634207027
18,49.446783113233465
19,49.43884494513484
20,49.48905780173117
21,49.50413560862082
22,49.586080548075614
23,49.628899273769164
24,49.64811454006446
25,49.6580072241906
26,49.64742294268205
27,49.69368198956641
28,49.69386348208925
29,49.71140095008145
30,49.73678433102463
31,49.76981136185597
32,49.78404288994353
33,49.8127030290297
34,49.81881132533226
35,49.86422480873235
36,49.88396030142355
37,49.89251490644853
38,49.89797025157078
