0,48.2486571585602
1,48.46251342753598
2,48.58766690159111
3,48.65875487444162
4,48.72921430925093
5,48.77879180309873
6,48.88806182995043
7,48.962495019544505
8,49.00955230248363
9,49.070602199442
10,49.11596442986156
11,49.14578153725821
12,49.29429921472395
13,49.29522742441492
14,49.27785145960401
15,49.28839234441005
16,49.28135708668894
17,49.346638380026235
18,49.30451714624286
19,49.368900656079
20,49.408978990953685
21,49.43720850835815
22,49.44367045937884
23,49.43718077264404
24,49.424962965519704
25,49.49440787020261
26,49.5885649920956
27,49.583968338515426
28,49.568130209833015
29,49.549267727833126
30,49.52555020899226
31,49.52730578303267
32,49.5695010751893
33,49.588844756990284
34,49.52700964403323
35,49.5146444090616
36,49.53654595843319
37,49.51369187791631
38,49.565173020945416
