0,1000.0
1,924.0
2,865.0
3,790.0
4,742.0
5,683.0
6,640.0
7,602.0
8,575.0
9,549.0
10,524.0
11,496.0
12,479.0
13,463.0
14,443.0
15,436.0
16,425.0
17,414.0
18,404.0
19,393.0
20,381.0
21,365.0
22,358.0
23,354.0
24,346.0
25,340.0
26,333.0
27,329.0
28,321.0
29,314.0
30,309.0
31,305.0
32,303.0
33,299.0
34,297.0
35,296.0
36,296.0
37,295.0
38,293.0
