0,48.531887002139044
1,48.638758647299696
2,48.56473253340625
3,48.62496144270172
4,48.7631052138644
5,48.833326257990954
6,48.91017081974938
7,48.96487423585631
8,49.06633708657456
9,49.127824558013366
10,49.17588513083758
11,49.267448805886474
12,49.383590753762206
13,49.31403284450691
14,49.355799565829784
15,49.476344668844604
16,49.550078852011495
17,49.61621731210007
18,49.64351062090523
19,49.639790840267366
20,49.653667503791596
21,49.695278971179675
22,49.6996497127981
23,49.74175228140874
24,49.78908610982458
25,49.899090693201636
26,49.96861261585763
27,49.9742433632441
28,49.99157445762637
29,49.98860052789694
30,49.98738738713363
31,50.036755123446476
32,50.082536316211346
33,50.05262189823698
34,50.06381625199409
35,50.08792707959008
36,50.08502972440933
37,50.09154021685129
38,50.13353031405976
