0,1000.0,1000.0,1000.0
1,923.0,919.0,928.0
2,857.0,850.0,865.0
3,797.0,780.0,808.0
4,745.0,720.0,764.0
5,695.0,666.0,717.0
6,653.0,625.0,677.0
7,619.0,594.0,644.0
8,591.0,568.0,610.0
9,562.0,544.0,580.0
10,537.0,519.0,553.0
11,509.0,487.0,524.0
12,490.0,468.0,502.0
13,470.0,455.0,478.0
14,453.0,440.0,462.0
15,440.0,424.0,449.0
16,426.0,409.0,434.0
17,412.0,398.0,415.0
18,401.0,392.0,405.0
19,388.0,377.0,393.0
20,379.0,367.0,385.0
21,371.0,360.0,378.0
22,363.0,347.0,375.0
23,356.0,343.0,365.0
24,348.0,339.0,356.0
25,343.0,333.0,348.0
26,336.0,325.0,341.0
27,330.0,316.0,338.0
28,324.0,314.0,332.0
29,318.0,311.0,325.0
30,311.0,306.0,318.0
31,307.0,305.0,315.0
32,305.0,302.0,311.0
33,301.0,299.0,306.0
34,298.0,296.0,304.0
35,296.0,293.0,301.0
36,293.0,290.0,296.0
37,291.0,288.0,295.0
38,289.0,284.0,293.0
