0,1000.0,1000.0,1000.0
1,941.0,937.0,944.0
2,895.0,884.0,905.0
3,852.0,834.0,862.0
4,822.0,803.0,829.0
5,794.0,782.0,805.0
6,768.0,750.0,780.0
7,754.0,740.0,764.0
8,741.0,729.0,747.0
9,727.0,719.0,733.0
10,716.0,707.0,724.0
11,708.0,695.0,718.0
12,698.0,691.0,707.0
13,694.0,686.0,702.0
14,691.0,678.0,698.0
15,687.0,677.0,696.0
16,686.0,674.0,694.0
17,683.0,673.0,691.0
18,680.0,672.0,690.0
19,679.0,671.0,689.0
20,677.0,671.0,686.0
21,677.0,669.0,684.0
22,676.0,669.0,682.0
23,675.0,668.0,679.0
24,673.0,667.0,679.0
25,673.0,667.0,679.0
26,672.0,666.0,679.0
27,671.0,665.0,679.0
28,670.0,665.0,678.0
29,668.0,663.0,677.0
30,668.0,663.0,676.0
31,668.0,663.0,676.0
32,668.0,663.0,676.0
33,667.0,662.0,676.0
34,667.0,661.0,676.0
35,667.0,661.0,676.0
36,667.0,660.0,676.0
37,667.0,660.0,675.0
38,667.0,660.0,675.0
